agency_cd,site_no,datetime,155116_00060_00003,155116_00060_00003_cd
5s,15s,20d,14n,10s
USGS,5430500,2017-10-12,2550,A
USGS,5430500,2017-10-13,2400,A
USGS,5430500,2017-10-14,2660,A
USGS,5430500,2017-10-15,2640,A
USGS,5430500,2017-10-16,2600,A
USGS,5430500,2017-10-17,2480,A
USGS,5430500,2017-10-18,1660,A
USGS,5430500,2017-10-19,2300,A
USGS,5430500,2017-10-20,2640,A
USGS,5430500,2017-10-21,2580,A
USGS,5430500,2017-10-22,2630,A
USGS,5430500,2017-10-23,2620,A
USGS,5430500,2017-10-24,2750,A
USGS,5430500,2017-10-25,2720,A
USGS,5430500,2017-10-26,2640,A
USGS,5430500,2017-10-27,2590,A
USGS,5430500,2017-10-28,2570,A
USGS,5430500,2017-10-29,2580,A
USGS,5430500,2017-10-30,2560,A
USGS,5430500,2017-10-31,2530,A
USGS,5430500,2017-11-01,2320,A
USGS,5430500,2017-11-02,1850,A
USGS,5430500,2017-11-03,2600,A
USGS,5430500,2017-11-04,2650,A
USGS,5430500,2017-11-05,2580,A
USGS,5430500,2017-11-06,2550,A
USGS,5430500,2017-11-07,2520,A
USGS,5430500,2017-11-08,2480,A
USGS,5430500,2017-11-09,2060,A
USGS,5430500,2017-11-10,2060,A
USGS,5430500,2017-11-11,2020,A
USGS,5430500,2017-11-12,2040,A
USGS,5430500,2017-11-13,2050,A
USGS,5430500,2017-11-14,,
USGS,5430500,2017-11-15,2020,A
USGS,5430500,2017-11-16,2030,A
USGS,5430500,2017-11-17,,
USGS,5430500,2017-11-18,,
USGS,5430500,2017-11-19,2130,A
USGS,5430500,2017-11-20,,
USGS,5430500,2017-11-21,,
USGS,5430500,2017-11-22,2450,A
USGS,5430500,2017-11-23,2420,A
USGS,5430500,2017-11-24,2380,A
USGS,5430500,2017-11-25,2390,A
USGS,5430500,2017-11-26,2310,A
USGS,5430500,2017-11-27,2210,A
USGS,5430500,2017-11-28,2140,A
USGS,5430500,2017-11-29,2160,A
USGS,5430500,2017-11-30,1880,A
USGS,5430500,2017-12-01,1270,A
USGS,5430500,2017-12-02,,
USGS,5430500,2017-12-03,1450,A
USGS,5430500,2017-12-04,1490,A
USGS,5430500,2017-12-05,2120,A
USGS,5430500,2017-12-06,2450,A
USGS,5430500,2017-12-07,2430,A
USGS,5430500,2017-12-08,1680,A:e
USGS,5430500,2017-12-09,1910,A:e
USGS,5430500,2017-12-10,1840,A:e
USGS,5430500,2017-12-11,1340,A:e
USGS,5430500,2017-12-12,1170,A
USGS,5430500,2017-12-13,1200,A
USGS,5430500,2017-12-14,1680,A
USGS,5430500,2017-12-15,1880,A
USGS,5430500,2017-12-16,1870,A:e
USGS,5430500,2017-12-17,1900,A:e
USGS,5430500,2017-12-18,1890,A
USGS,5430500,2017-12-19,1890,A
USGS,5430500,2017-12-20,1890,A
USGS,5430500,2017-12-21,1900,A
USGS,5430500,2017-12-22,1890,A
USGS,5430500,2017-12-23,1870,A
USGS,5430500,2017-12-24,1840,A
USGS,5430500,2017-12-25,1770,A:e
USGS,5430500,2017-12-26,1360,A:e
USGS,5430500,2017-12-27,1400,A:e
USGS,5430500,2017-12-28,1360,A:e
USGS,5430500,2017-12-29,1320,A:e
USGS,5430500,2017-12-30,1370,A:e
USGS,5430500,2017-12-31,1300,A:e
USGS,5430500,2018-01-01,1310,A:e
USGS,5430500,2018-01-02,1520,A:e
USGS,5430500,2018-01-03,1550,A:e
USGS,5430500,2018-01-04,1460,A:e
USGS,5430500,2018-01-05,1400,A:e
USGS,5430500,2018-01-06,1400,A:e
USGS,5430500,2018-01-07,1430,A:e
USGS,5430500,2018-01-08,1520,A:e
USGS,5430500,2018-01-09,1570,A:e
USGS,5430500,2018-01-10,1510,A:e
USGS,5430500,2018-01-11,1420,A:e
USGS,5430500,2018-01-12,1430,A:e
USGS,5430500,2018-01-13,1430,A:e
USGS,5430500,2018-01-14,1470,A:e
USGS,5430500,2018-01-15,1480,A:e
USGS,5430500,2018-01-16,1420,A:e
USGS,5430500,2018-01-17,1310,A:e
USGS,5430500,2018-01-18,1230,A:e
USGS,5430500,2018-01-19,1200,A:e
USGS,5430500,2018-01-20,1280,A:e
USGS,5430500,2018-01-21,1340,A
USGS,5430500,2018-01-22,1810,A:e
USGS,5430500,2018-01-23,2920,A:e
USGS,5430500,2018-01-24,2700,A:e
USGS,5430500,2018-01-25,2580,A:e
USGS,5430500,2018-01-26,2570,A:e
USGS,5430500,2018-01-27,2770,A:e
USGS,5430500,2018-01-28,2850,A:e
USGS,5430500,2018-01-29,2870,A:e
USGS,5430500,2018-01-30,3070,A:e
USGS,5430500,2018-01-31,3230,A:e
USGS,5430500,2018-02-01,3220,A
USGS,5430500,2018-02-02,3100,A
USGS,5430500,2018-02-03,3210,A
USGS,5430500,2018-02-04,3150,A
USGS,5430500,2018-02-05,2980,A:e
USGS,5430500,2018-02-06,2840,A:e
USGS,5430500,2018-02-07,2730,A:e
USGS,5430500,2018-02-08,2640,A:e
USGS,5430500,2018-02-09,2540,A:e
USGS,5430500,2018-02-10,2430,A:e
USGS,5430500,2018-02-11,2360,A:e
USGS,5430500,2018-02-12,2280,A:e
USGS,5430500,2018-02-13,2180,A:e
USGS,5430500,2018-02-14,2120,A:e
USGS,5430500,2018-02-15,2080,A:e
USGS,5430500,2018-02-16,2110,A:e
USGS,5430500,2018-02-17,2040,A:e
USGS,5430500,2018-02-18,1880,A:e
USGS,5430500,2018-02-19,1660,A:e
USGS,5430500,2018-02-20,4290,A:e
USGS,5430500,2018-02-21,5120,A:e
USGS,5430500,2018-02-22,4770,A:e
USGS,5430500,2018-02-23,5060,A
USGS,5430500,2018-02-24,5760,A
USGS,5430500,2018-02-25,7200,A
USGS,5430500,2018-02-26,7200,A
USGS,5430500,2018-02-27,7150,A
USGS,5430500,2018-02-28,7300,A
USGS,5430500,2018-03-01,7420,A
USGS,5430500,2018-03-02,7420,A
USGS,5430500,2018-03-03,7410,A
USGS,5430500,2018-03-04,7370,A
USGS,5430500,2018-03-05,7330,A
USGS,5430500,2018-03-06,7260,A
USGS,5430500,2018-03-07,7060,A
USGS,5430500,2018-03-08,6840,A
USGS,5430500,2018-03-09,6680,A
USGS,5430500,2018-03-10,6450,A
USGS,5430500,2018-03-11,6220,A
USGS,5430500,2018-03-12,6000,A
USGS,5430500,2018-03-13,5750,A
USGS,5430500,2018-03-14,5510,A
USGS,5430500,2018-03-15,5310,A
USGS,5430500,2018-03-16,5140,A
USGS,5430500,2018-03-17,4940,A
USGS,5430500,2018-03-18,4690,A
USGS,5430500,2018-03-19,4530,A
USGS,5430500,2018-03-20,4390,A
USGS,5430500,2018-03-21,4160,A
USGS,5430500,2018-03-22,3960,A
USGS,5430500,2018-03-23,3820,A
USGS,5430500,2018-03-24,3720,A
USGS,5430500,2018-03-25,3440,A
USGS,5430500,2018-03-26,3350,A
USGS,5430500,2018-03-27,3150,A
USGS,5430500,2018-03-28,2990,A
USGS,5430500,2018-03-29,2930,A
USGS,5430500,2018-03-30,2900,A
USGS,5430500,2018-03-31,2800,A
USGS,5430500,2018-04-01,2860,A
USGS,5430500,2018-04-02,2800,A
USGS,5430500,2018-04-03,2800,A
USGS,5430500,2018-04-04,2730,A
USGS,5430500,2018-04-05,2630,A
USGS,5430500,2018-04-06,2590,A
USGS,5430500,2018-04-07,2550,A
USGS,5430500,2018-04-08,2520,A
USGS,5430500,2018-04-09,2490,A
USGS,5430500,2018-04-10,2410,A
USGS,5430500,2018-04-11,2280,A
USGS,5430500,2018-04-12,2330,A
USGS,5430500,2018-04-13,2360,A
USGS,5430500,2018-04-14,2520,A
USGS,5430500,2018-04-15,2560,A
USGS,5430500,2018-04-16,2510,A
USGS,5430500,2018-04-17,2500,A
USGS,5430500,2018-04-18,2580,A
USGS,5430500,2018-04-19,2660,A
USGS,5430500,2018-04-20,2720,A
USGS,5430500,2018-04-21,2820,A
USGS,5430500,2018-04-22,3040,A
USGS,5430500,2018-04-23,3220,A
USGS,5430500,2018-04-24,3400,A
USGS,5430500,2018-04-25,3620,A
USGS,5430500,2018-04-26,3680,A
USGS,5430500,2018-04-27,3790,A
USGS,5430500,2018-04-28,3830,A
USGS,5430500,2018-04-29,3810,A
USGS,5430500,2018-04-30,3700,A
USGS,5430500,2018-05-01,3580,A
USGS,5430500,2018-05-02,3700,A
USGS,5430500,2018-05-03,4100,A
USGS,5430500,2018-05-04,4340,A
USGS,5430500,2018-05-05,4470,A
USGS,5430500,2018-05-06,4650,A
USGS,5430500,2018-05-07,4760,A
USGS,5430500,2018-05-08,4860,A
USGS,5430500,2018-05-09,5180,A
USGS,5430500,2018-05-10,5380,A
USGS,5430500,2018-05-11,5650,A
USGS,5430500,2018-05-12,5900,A
USGS,5430500,2018-05-13,6490,A
USGS,5430500,2018-05-14,7030,A
USGS,5430500,2018-05-15,7410,A
USGS,5430500,2018-05-16,7650,A
USGS,5430500,2018-05-17,7870,A
USGS,5430500,2018-05-18,8060,A
USGS,5430500,2018-05-19,8070,A
USGS,5430500,2018-05-20,8160,A
USGS,5430500,2018-05-21,8220,A
USGS,5430500,2018-05-22,8170,A
USGS,5430500,2018-05-23,8010,A
USGS,5430500,2018-05-24,7790,A
USGS,5430500,2018-05-25,7560,A
USGS,5430500,2018-05-26,7330,A
USGS,5430500,2018-05-27,7060,A
USGS,5430500,2018-05-28,6770,A
USGS,5430500,2018-05-29,6450,A
USGS,5430500,2018-05-30,6270,A
USGS,5430500,2018-05-31,6100,A
USGS,5430500,2018-06-01,5790,A
USGS,5430500,2018-06-02,5530,A
USGS,5430500,2018-06-03,5300,A
USGS,5430500,2018-06-04,5080,A
USGS,5430500,2018-06-05,4930,A
USGS,5430500,2018-06-06,4790,A
USGS,5430500,2018-06-07,4660,A
USGS,5430500,2018-06-08,4510,A
USGS,5430500,2018-06-09,4410,A
USGS,5430500,2018-06-10,4630,A
USGS,5430500,2018-06-11,4680,A
USGS,5430500,2018-06-12,4440,A
USGS,5430500,2018-06-13,4240,A
USGS,5430500,2018-06-14,4070,A
USGS,5430500,2018-06-15,4020,A
USGS,5430500,2018-06-16,4290,A
USGS,5430500,2018-06-17,4380,A
USGS,5430500,2018-06-18,4310,A
USGS,5430500,2018-06-19,5220,A
USGS,5430500,2018-06-20,5660,A
USGS,5430500,2018-06-21,5680,A
USGS,5430500,2018-06-22,6040,A
USGS,5430500,2018-06-23,6150,A
USGS,5430500,2018-06-24,6170,A
USGS,5430500,2018-06-25,6140,A
USGS,5430500,2018-06-26,6110,A
USGS,5430500,2018-06-27,6390,A
USGS,5430500,2018-06-28,6150,A
USGS,5430500,2018-06-29,5830,A
USGS,5430500,2018-06-30,5540,A
USGS,5430500,2018-07-01,5710,A
USGS,5430500,2018-07-02,5720,A
USGS,5430500,2018-07-03,5320,A
USGS,5430500,2018-07-04,4990,A
USGS,5430500,2018-07-05,4910,A
USGS,5430500,2018-07-06,4640,A
USGS,5430500,2018-07-07,4280,A
USGS,5430500,2018-07-08,3980,A
USGS,5430500,2018-07-09,3690,A
USGS,5430500,2018-07-10,3500,A
USGS,5430500,2018-07-11,3310,A
USGS,5430500,2018-07-12,3110,A
USGS,5430500,2018-07-13,2950,A
USGS,5430500,2018-07-14,2630,A
USGS,5430500,2018-07-15,2100,A
USGS,5430500,2018-07-16,1560,A
USGS,5430500,2018-07-17,1540,A
USGS,5430500,2018-07-18,1550,A
USGS,5430500,2018-07-19,1480,A
USGS,5430500,2018-07-20,1830,A
USGS,5430500,2018-07-21,2740,A
USGS,5430500,2018-07-22,2740,A
USGS,5430500,2018-07-23,2620,A
USGS,5430500,2018-07-24,2550,A
USGS,5430500,2018-07-25,2620,A
USGS,5430500,2018-07-26,2560,A
USGS,5430500,2018-07-27,2480,A
USGS,5430500,2018-07-28,1920,A
USGS,5430500,2018-07-29,1510,A
USGS,5430500,2018-07-30,1590,A
USGS,5430500,2018-07-31,1650,A
USGS,5430500,2018-08-01,1600,A
USGS,5430500,2018-08-02,1610,A
USGS,5430500,2018-08-03,1570,A
USGS,5430500,2018-08-04,1220,A
USGS,5430500,2018-08-05,1190,A
USGS,5430500,2018-08-06,1370,A
USGS,5430500,2018-08-07,2100,A
USGS,5430500,2018-08-08,2060,A
USGS,5430500,2018-08-09,1530,A
USGS,5430500,2018-08-10,1740,A
USGS,5430500,2018-08-11,1990,A
USGS,5430500,2018-08-12,1860,A
USGS,5430500,2018-08-13,1340,A
USGS,5430500,2018-08-14,1330,A
USGS,5430500,2018-08-15,1340,A
USGS,5430500,2018-08-16,1480,A
USGS,5430500,2018-08-17,2310,A
USGS,5430500,2018-08-18,3130,A
USGS,5430500,2018-08-19,3550,A
USGS,5430500,2018-08-20,3940,A
USGS,5430500,2018-08-21,5350,A
USGS,5430500,2018-08-22,5660,A
USGS,5430500,2018-08-23,5470,A
USGS,5430500,2018-08-24,5550,A
USGS,5430500,2018-08-25,5790,A
USGS,5430500,2018-08-26,5890,A
USGS,5430500,2018-08-27,6020,A
USGS,5430500,2018-08-28,6170,A
USGS,5430500,2018-08-29,6570,A
USGS,5430500,2018-08-30,6750,A
USGS,5430500,2018-08-31,6790,A
USGS,5430500,2018-09-01,6920,A
USGS,5430500,2018-09-02,7250,A
USGS,5430500,2018-09-03,8050,A
USGS,5430500,2018-09-04,8490,A
USGS,5430500,2018-09-05,8740,A
USGS,5430500,2018-09-06,9780,A
USGS,5430500,2018-09-07,10100,A
USGS,5430500,2018-09-08,10300,A
USGS,5430500,2018-09-09,10500,A
USGS,5430500,2018-09-10,10600,A
USGS,5430500,2018-09-11,10700,A
USGS,5430500,2018-09-12,10700,A
USGS,5430500,2018-09-13,10600,A
USGS,5430500,2018-09-14,10500,A
USGS,5430500,2018-09-15,10300,A
USGS,5430500,2018-09-16,10100,A
USGS,5430500,2018-09-17,9790,A
USGS,5430500,2018-09-18,9580,A
USGS,5430500,2018-09-19,9350,A
USGS,5430500,2018-09-20,10200,A
USGS,5430500,2018-09-21,9790,A
USGS,5430500,2018-09-22,9460,A
USGS,5430500,2018-09-23,9020,A
USGS,5430500,2018-09-24,8710,A
USGS,5430500,2018-09-25,8450,A
USGS,5430500,2018-09-26,8260,A
USGS,5430500,2018-09-27,7960,A
USGS,5430500,2018-09-28,7680,A
USGS,5430500,2018-09-29,7440,A
USGS,5430500,2018-09-30,7400,A
USGS,5430500,2018-10-01,8370,A
USGS,5430500,2018-10-02,9970,A
USGS,5430500,2018-10-03,9680,A
USGS,5430500,2018-10-04,9140,A
USGS,5430500,2018-10-05,9110,A
USGS,5430500,2018-10-06,9550,A
USGS,5430500,2018-10-07,9740,A
USGS,5430500,2018-10-08,9750,A
USGS,5430500,2018-10-09,9820,A
USGS,5430500,2018-10-10,9810,A
USGS,5430500,2018-10-11,9740,A
USGS,5430500,2018-10-12,9810,A
USGS,5430500,2018-10-13,9750,A
USGS,5430500,2018-10-14,9710,A
USGS,5430500,2018-10-15,9690,A
USGS,5430500,2018-10-16,9490,A
USGS,5430500,2018-10-17,9450,A
USGS,5430500,2018-10-18,9320,A
USGS,5430500,2018-10-19,9130,A
USGS,5430500,2018-10-20,9050,A
USGS,5430500,2018-10-21,8900,A
USGS,5430500,2018-10-22,8700,A
USGS,5430500,2018-10-23,8560,A
USGS,5430500,2018-10-24,8380,A
USGS,5430500,2018-10-25,8290,A
USGS,5430500,2018-10-26,8130,A
USGS,5430500,2018-10-27,7900,A
USGS,5430500,2018-10-28,7620,A
USGS,5430500,2018-10-29,7420,A
USGS,5430500,2018-10-30,7290,A
USGS,5430500,2018-10-31,7280,A
USGS,5430500,2018-11-01,7110,A
USGS,5430500,2018-11-02,6930,A
USGS,5430500,2018-11-03,6820,A
USGS,5430500,2018-11-04,6750,A
USGS,5430500,2018-11-05,6590,A
USGS,5430500,2018-11-06,6770,A
USGS,5430500,2018-11-07,6620,A
USGS,5430500,2018-11-08,6690,A
USGS,5430500,2018-11-09,6710,A
USGS,5430500,2018-11-10,6580,A
USGS,5430500,2018-11-11,6660,A
USGS,5430500,2018-11-12,6710,A
USGS,5430500,2018-11-13,6620,A
USGS,5430500,2018-11-14,6530,A
USGS,5430500,2018-11-15,6450,A
USGS,5430500,2018-11-16,6390,A
USGS,5430500,2018-11-17,6310,A
USGS,5430500,2018-11-18,6180,A
USGS,5430500,2018-11-19,6000,A
USGS,5430500,2018-11-20,5900,A
USGS,5430500,2018-11-21,5780,A
USGS,5430500,2018-11-22,5730,A
USGS,5430500,2018-11-23,5530,A
USGS,5430500,2018-11-24,5460,A
USGS,5430500,2018-11-25,5440,A
USGS,5430500,2018-11-26,5470,A
USGS,5430500,2018-11-27,5120,A
USGS,5430500,2018-11-28,4960,A
USGS,5430500,2018-11-29,4860,A
USGS,5430500,2018-11-30,4760,A
USGS,5430500,2018-12-01,4740,A
USGS,5430500,2018-12-02,4980,A
USGS,5430500,2018-12-03,4910,A
USGS,5430500,2018-12-04,4780,A
USGS,5430500,2018-12-05,4660,A
USGS,5430500,2018-12-06,4600,A
USGS,5430500,2018-12-07,4200,A
USGS,5430500,2018-12-08,4450,A
USGS,5430500,2018-12-09,4370,A
USGS,5430500,2018-12-10,4240,A
USGS,5430500,2018-12-11,4180,A
USGS,5430500,2018-12-12,4120,A
USGS,5430500,2018-12-13,4050,A
USGS,5430500,2018-12-14,3980,A
USGS,5430500,2018-12-15,3920,A
USGS,5430500,2018-12-16,3830,A
USGS,5430500,2018-12-17,3730,A
USGS,5430500,2018-12-18,3710,A
USGS,5430500,2018-12-19,3640,A
USGS,5430500,2018-12-20,3610,A
USGS,5430500,2018-12-21,3570,A
USGS,5430500,2018-12-22,3530,A
USGS,5430500,2018-12-23,3450,A
USGS,5430500,2018-12-24,3360,A
USGS,5430500,2018-12-25,3360,A
USGS,5430500,2018-12-26,3310,A
USGS,5430500,2018-12-27,3380,A
USGS,5430500,2018-12-28,3580,A
USGS,5430500,2018-12-29,3610,A
USGS,5430500,2018-12-30,3540,A
USGS,5430500,2018-12-31,3620,A
USGS,5430500,2019-01-01,3780,A
USGS,5430500,2019-01-02,3770,A
USGS,5430500,2019-01-03,3710,A
USGS,5430500,2019-01-04,3710,A
USGS,5430500,2019-01-05,3740,A
USGS,5430500,2019-01-06,3760,A
USGS,5430500,2019-01-07,3990,A
USGS,5430500,2019-01-08,4480,A
USGS,5430500,2019-01-09,4430,A
USGS,5430500,2019-01-10,4170,A
USGS,5430500,2019-01-11,4530,A
USGS,5430500,2019-01-12,4700,A
USGS,5430500,2019-01-13,4700,A
USGS,5430500,2019-01-14,4630,A
USGS,5430500,2019-01-15,4640,A
USGS,5430500,2019-01-16,4670,A
USGS,5430500,2019-01-17,4690,A
USGS,5430500,2019-01-18,4600,A:e
USGS,5430500,2019-01-19,4350,A:e
USGS,5430500,2019-01-20,3920,A:e
USGS,5430500,2019-01-21,3680,A:e
USGS,5430500,2019-01-22,3640,A:e
USGS,5430500,2019-01-23,3800,A:e
USGS,5430500,2019-01-24,3690,A:e
USGS,5430500,2019-01-25,3470,A:e
USGS,5430500,2019-01-26,3300,A:e
USGS,5430500,2019-01-27,3150,A:e
USGS,5430500,2019-01-28,3040,A:e
USGS,5430500,2019-01-29,2930,A:e
USGS,5430500,2019-01-30,2900,A:e
USGS,5430500,2019-01-31,2840,A:e
USGS,5430500,2019-02-01,2800,A:e
USGS,5430500,2019-02-02,2770,A:e
USGS,5430500,2019-02-03,2670,A:e
USGS,5430500,2019-02-04,2650,A:e
USGS,5430500,2019-02-05,2710,A:e
USGS,5430500,2019-02-06,2980,A:e
USGS,5430500,2019-02-07,3400,A:e
USGS,5430500,2019-02-08,3310,A:e
USGS,5430500,2019-02-09,3990,A:e
USGS,5430500,2019-02-10,4560,A
USGS,5430500,2019-02-11,4380,A
USGS,5430500,2019-02-12,4390,A
USGS,5430500,2019-02-13,4260,A
USGS,5430500,2019-02-14,4300,A
USGS,5430500,2019-02-15,4260,A
USGS,5430500,2019-02-16,4210,A
USGS,5430500,2019-02-17,4210,A
USGS,5430500,2019-02-18,4130,A
USGS,5430500,2019-02-19,4010,A
USGS,5430500,2019-02-20,4030,A
USGS,5430500,2019-02-21,3900,A
USGS,5430500,2019-02-22,3840,A
USGS,5430500,2019-02-23,4000,A
USGS,5430500,2019-02-24,4510,A
USGS,5430500,2019-02-25,4060,A
USGS,5430500,2019-02-26,4370,A:e
USGS,5430500,2019-02-27,4280,A:e
USGS,5430500,2019-02-28,4320,A:e
USGS,5430500,2019-03-01,4380,A
USGS,5430500,2019-03-02,4360,A
USGS,5430500,2019-03-03,4300,A
USGS,5430500,2019-03-04,4090,A
USGS,5430500,2019-03-05,4150,A
USGS,5430500,2019-03-06,4110,A:e
USGS,5430500,2019-03-07,3970,A:e
USGS,5430500,2019-03-08,3870,A
USGS,5430500,2019-03-09,3840,A
USGS,5430500,2019-03-10,3840,A
USGS,5430500,2019-03-11,3760,A
USGS,5430500,2019-03-12,3830,A
USGS,5430500,2019-03-13,6160,A
USGS,5430500,2019-03-14,9310,A
USGS,5430500,2019-03-15,8900,A
USGS,5430500,2019-03-16,7860,A
USGS,5430500,2019-03-17,8140,A
USGS,5430500,2019-03-18,8760,A
USGS,5430500,2019-03-19,9270,A
USGS,5430500,2019-03-20,9630,A
USGS,5430500,2019-03-21,9910,A
USGS,5430500,2019-03-22,10100,A
USGS,5430500,2019-03-23,10300,A
USGS,5430500,2019-03-24,10400,A
USGS,5430500,2019-03-25,10400,A
USGS,5430500,2019-03-26,10300,A
USGS,5430500,2019-03-27,10200,A
USGS,5430500,2019-03-28,10200,A
USGS,5430500,2019-03-29,10100,A
USGS,5430500,2019-03-30,10000,A
USGS,5430500,2019-03-31,9850,A
USGS,5430500,2019-04-01,9530,A
USGS,5430500,2019-04-02,9300,A
USGS,5430500,2019-04-03,9180,A
USGS,5430500,2019-04-04,9040,A
USGS,5430500,2019-04-05,8850,A
USGS,5430500,2019-04-06,8540,A
USGS,5430500,2019-04-07,8310,A
USGS,5430500,2019-04-08,8060,A
USGS,5430500,2019-04-09,7790,A
USGS,5430500,2019-04-10,7650,A
USGS,5430500,2019-04-11,7730,A
USGS,5430500,2019-04-12,7250,A
USGS,5430500,2019-04-13,6850,A
USGS,5430500,2019-04-14,6990,A
USGS,5430500,2019-04-15,6800,A
USGS,5430500,2019-04-16,6620,A
USGS,5430500,2019-04-17,6520,A
USGS,5430500,2019-04-18,6310,A
USGS,5430500,2019-04-19,6290,A
USGS,5430500,2019-04-20,6110,A
USGS,5430500,2019-04-21,5850,A
USGS,5430500,2019-04-22,5670,A
USGS,5430500,2019-04-23,5760,A
USGS,5430500,2019-04-24,5700,A
USGS,5430500,2019-04-25,5660,A
USGS,5430500,2019-04-26,5730,A
USGS,5430500,2019-04-27,5730,A
USGS,5430500,2019-04-28,5840,A
USGS,5430500,2019-04-29,5930,A
USGS,5430500,2019-04-30,6000,A
USGS,5430500,2019-05-01,6100,A
USGS,5430500,2019-05-02,6070,A
USGS,5430500,2019-05-03,6030,A
USGS,5430500,2019-05-04,5960,A
USGS,5430500,2019-05-05,5910,A
USGS,5430500,2019-05-06,6030,A
USGS,5430500,2019-05-07,6100,A
USGS,5430500,2019-05-08,6080,A
USGS,5430500,2019-05-09,6180,A
USGS,5430500,2019-05-10,6140,A
USGS,5430500,2019-05-11,6100,A
USGS,5430500,2019-05-12,6080,A
USGS,5430500,2019-05-13,6050,A
USGS,5430500,2019-05-14,5940,A
USGS,5430500,2019-05-15,5800,A
USGS,5430500,2019-05-16,5690,A
USGS,5430500,2019-05-17,5690,A
USGS,5430500,2019-05-18,5950,A
USGS,5430500,2019-05-19,5990,A
USGS,5430500,2019-05-20,5640,A
USGS,5430500,2019-05-21,5560,A
USGS,5430500,2019-05-22,5590,A
USGS,5430500,2019-05-23,5350,A
USGS,5430500,2019-05-24,5660,A
USGS,5430500,2019-05-25,5830,A
USGS,5430500,2019-05-26,5840,A
USGS,5430500,2019-05-27,5730,A
USGS,5430500,2019-05-28,5820,A
USGS,5430500,2019-05-29,5900,A
USGS,5430500,2019-05-30,6070,A
USGS,5430500,2019-05-31,6020,A
USGS,5430500,2019-06-01,6080,A
USGS,5430500,2019-06-02,6200,A
USGS,5430500,2019-06-03,6040,A
USGS,5430500,2019-06-04,5910,A
USGS,5430500,2019-06-05,6030,A
USGS,5430500,2019-06-06,5920,A
USGS,5430500,2019-06-07,5750,A
USGS,5430500,2019-06-08,5560,A
USGS,5430500,2019-06-09,5340,A
USGS,5430500,2019-06-10,5120,A
USGS,5430500,2019-06-11,4850,A
USGS,5430500,2019-06-12,4700,A
USGS,5430500,2019-06-13,4630,A
USGS,5430500,2019-06-14,4300,A
USGS,5430500,2019-06-15,4190,A
USGS,5430500,2019-06-16,4250,A
USGS,5430500,2019-06-17,4140,A
USGS,5430500,2019-06-18,4010,A
USGS,5430500,2019-06-19,3950,A
USGS,5430500,2019-06-20,3930,A
USGS,5430500,2019-06-21,3800,A
USGS,5430500,2019-06-22,3760,A
USGS,5430500,2019-06-23,3620,A
USGS,5430500,2019-06-24,3570,A
USGS,5430500,2019-06-25,3630,A
USGS,5430500,2019-06-26,3550,A
USGS,5430500,2019-06-27,3550,A
USGS,5430500,2019-06-28,3720,A
USGS,5430500,2019-06-29,3720,A
USGS,5430500,2019-06-30,3720,A
USGS,5430500,2019-07-01,3850,A
USGS,5430500,2019-07-02,3900,A
USGS,5430500,2019-07-03,4010,A
USGS,5430500,2019-07-04,4200,A
USGS,5430500,2019-07-05,4440,A
USGS,5430500,2019-07-06,4660,A
USGS,5430500,2019-07-07,4600,A
USGS,5430500,2019-07-08,4480,A
USGS,5430500,2019-07-09,4380,A
USGS,5430500,2019-07-10,4350,A
USGS,5430500,2019-07-11,4250,A
USGS,5430500,2019-07-12,4180,A
USGS,5430500,2019-07-13,4060,A
USGS,5430500,2019-07-14,3970,A
USGS,5430500,2019-07-15,3840,A
USGS,5430500,2019-07-16,3660,A
USGS,5430500,2019-07-17,3590,A
USGS,5430500,2019-07-18,3790,A
USGS,5430500,2019-07-19,3860,A
USGS,5430500,2019-07-20,3670,A
USGS,5430500,2019-07-21,3670,A
USGS,5430500,2019-07-22,3580,A
USGS,5430500,2019-07-23,3450,A
USGS,5430500,2019-07-24,3360,A
USGS,5430500,2019-07-25,3270,A
USGS,5430500,2019-07-26,3190,A
USGS,5430500,2019-07-27,3080,A
USGS,5430500,2019-07-28,3030,A
USGS,5430500,2019-07-29,3020,A
USGS,5430500,2019-07-30,2830,A
USGS,5430500,2019-07-31,1900,A
USGS,5430500,2019-08-01,2070,A
USGS,5430500,2019-08-02,2000,A
USGS,5430500,2019-08-03,1950,A
USGS,5430500,2019-08-04,2180,A
USGS,5430500,2019-08-05,2160,A
USGS,5430500,2019-08-06,2380,A
USGS,5430500,2019-08-07,2700,A
USGS,5430500,2019-08-08,2660,A
USGS,5430500,2019-08-09,2460,A
USGS,5430500,2019-08-10,2270,A
USGS,5430500,2019-08-11,2130,A
USGS,5430500,2019-08-12,1820,A
USGS,5430500,2019-08-13,1930,A
USGS,5430500,2019-08-14,2400,A
USGS,5430500,2019-08-15,2570,A
USGS,5430500,2019-08-16,2440,A
USGS,5430500,2019-08-17,2320,A
USGS,5430500,2019-08-18,2380,A
USGS,5430500,2019-08-19,2310,A
USGS,5430500,2019-08-20,2090,A
USGS,5430500,2019-08-21,2180,A
USGS,5430500,2019-08-22,1960,A
USGS,5430500,2019-08-23,1610,A
USGS,5430500,2019-08-24,1850,A
USGS,5430500,2019-08-25,1690,A
USGS,5430500,2019-08-26,2330,A
USGS,5430500,2019-08-27,2140,A
USGS,5430500,2019-08-28,1890,A
USGS,5430500,2019-08-29,1700,A
USGS,5430500,2019-08-30,1700,A
USGS,5430500,2019-08-31,1870,A
